# One slow shallow curve drawn by hand on a Wacom DTH246 pen display, taken through
# WinPenKit's Wintab digitizer context in Scribble.Avalonia. Paired with
# qt-wintab-stroke-1.75x.csv, drawn by the same hand at the same speed minutes apart on the
# same display, so the difference between the two files is the input path.
# Display scale 1.75x. Mean turn angle 3.93 deg, path 2137px, mean segment 1.02px.
# Distinct from wintab-digitizer-stroke.csv, which is the same context at 2.25x on a 4K
# panel: point density changes with display scale, so the two are not interchangeable.
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WintabDigitizerSession
# MaxPressure: 32767
# Captured: 2026-09-12 20:00:30, 2107 points
desktopX,desktopY,pressure
2706.624562730453,2712.2775263951735,14665
2707.6411080646685,2712.2775263951735,14801
2708.6576533988846,2712.2775263951735,14825
2709.5289779710693,2712.2775263951735,14849
2710.545523305285,2712.2775263951735,15025
2711.562068639501,2712.2775263951735,15057
2712.4333932116856,2712.2775263951735,15069
2713.4499385459017,2712.2775263951735,15209
2714.3212631180863,2712.2775263951735,15233
2715.1925876902715,2712.2775263951735,15245
2716.063912262456,2712.2775263951735,15277
2717.080457596672,2712.398190045249,15417
2717.951782168857,2712.398190045249,15417
2718.9683275030725,2712.518853695324,15441
2719.8396520752576,2712.518853695324,15585
2720.7109766474427,2712.518853695324,15585
2721.5823012196274,2712.6395173454,15609
2722.598846553843,2712.760180995475,15637
2723.470171126028,2712.760180995475,15649
2724.3414956982133,2712.760180995475,15805
2725.358041032429,2712.8808446455505,15805
2726.2293656046136,2712.8808446455505,15817
2727.1006901767987,2712.8808446455505,15829
2728.1172355110143,2713.001508295626,15857
2728.9885600831994,2713.001508295626,15869
2730.005105417415,2713.001508295626,15897
2731.021650751631,2713.001508295626,16049
2731.892975323816,2713.001508295626,16065
2732.764299896001,2713.001508295626,16257
2733.7808452302165,2713.001508295626,16285
2734.6521698024017,2713.001508295626,16297
2735.5234943745863,2713.001508295626,16453
2736.3948189467715,2713.001508295626,16477
2737.411364280987,2712.8808446455505,16493
2738.1374680911413,2712.8808446455505,16645
2739.008792663326,2712.8808446455505,16673
2739.73489647348,2712.8808446455505,16697
2740.6062210456653,2712.8808446455505,16853
2741.332324855819,2712.8808446455505,16881
2742.058428665973,2712.8808446455505,16905
2742.7845324761274,2712.8808446455505,17073
2743.5106362862816,2712.8808446455505,17117
2744.236740096436,2712.8808446455505,17157
2744.817623144559,2712.8808446455505,17373
2745.543726954713,2713.001508295626,17401
2746.1246100028366,2713.001508295626,17417
2746.70549305096,2713.122171945701,17457
2747.286376099083,2713.242835595777,17629
2747.8672591472064,2713.242835595777,17645
2748.4481421953296,2713.3634992458524,17673
2749.029025243453,2713.4841628959275,17845
2749.609908291576,2713.604826546003,17857
2750.1907913396994,2713.725490196078,17901
2750.626453625792,2713.846153846154,17945
2751.207336673915,2713.846153846154,17961
2751.7882197220383,2713.9668174962294,18129
2752.2238820081307,2714.0874811463045,18161
2752.804765056254,2714.20814479638,18161
2753.2404273423467,2714.3288084464557,18189
2753.82131039047,2714.449472096531,18345
2754.4021934385933,2714.5701357466064,18361
2754.9830764867165,2714.5701357466064,18373
2755.56395953484,2714.6907993966815,18417
2756.290063344994,2714.6907993966815,18429
2757.0161671551477,2714.811463046757,18613
2757.742270965302,2714.811463046757,18645
2758.468374775456,2714.811463046757,18661
2759.1944785856103,2714.811463046757,18705
2759.9205823957645,2714.811463046757,18753
2760.6466862059183,2714.811463046757,18769
2761.5180107781034,2714.811463046757,18957
2762.2441145882576,2714.811463046757,18985
2763.1154391604423,2714.811463046757,19001
2763.8415429705965,2714.811463046757,19049
2764.5676467807507,2714.811463046757,19097
2765.293750590905,2714.9321266968327,19113
2766.1650751630896,2714.9321266968327,19297
2766.8911789732438,2715.052790346908,19329
2767.762503545429,2715.052790346908,19329
2768.4886073555826,2715.052790346908,19361
2769.359931927768,2715.1734539969834,19405
2770.086035737922,2715.294117647059,19405
2770.812139548076,2715.294117647059,19453
2771.683464120261,2715.414781297134,19485
2772.409567930415,2715.5354449472097,19485
2773.2808925026,2715.656108597285,19517
2774.006996312754,2715.7767722473604,19545
2774.878320884939,2715.7767722473604,19561
2775.7496454571237,2715.897435897436,19593
2776.620970029309,2716.018099547511,19641
