# One stroke drawn by hand on a Wacom DTH246, 13 Sep 2026, through Scribble.Wpf on the
# WPF Stylus backend (StylusEventArgs.Timestamp).
#
# This recording splits a claim the docs had run together. The clock is a MILLISECOND
# clock, not a 15.6ms one: sixteen gaps of exactly 1000us appear, scattered through the
# stroke rather than bunched at its start, so the field does express a millisecond. What
# steps by 15.6ms is the DELIVERY -- 531 gaps of 16000us and 329 of 15000us, the Windows
# timer tick -- and WPF hands a whole StylusPointCollection one timestamp per event.
#
# So: 2442 points, 885 distinct timestamps, about three points to a value for the length
# of the stroke. The batching is the effect that reaches a caller, and it would survive a
# finer clock. The 15.6ms figure this page used to carry described the batch cadence and
# was attributed to the clock.
#
# 2442 points across a 13.562s span is 180.1 Hz, the same device the other four hardware
# recordings measured.
#
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WpfStylusSession
# MaxPressure: 1024
# Captured: 2026-09-13 02:29:38, 2442 points
# Timestamp: SystemTicks
desktopX,desktopY,pressure,timeUs
2455.7433088167973,2620.2644123661,243,2016000
2456.446455275124,2620.3742790002134,244,2031000
2457.149601733451,2620.3742790002134,244,2031000
2458.3215124973294,2620.484145634327,246,2047000
2458.7902768028807,2620.484145634327,246,2047000
2459.7278054139833,2620.5940122684406,247,2047000
2460.6653340250864,2620.703878902554,248,2062000
2461.368480483413,2620.8137455366677,248,2062000
2462.0716269417403,2620.8137455366677,250,2062000
2462.7747734000673,2620.9236121707813,250,2078000
2463.71230201117,2621.033478804895,251,2078000
2464.415448469497,2621.033478804895,252,2078000
2465.118594927824,2621.143345439009,252,2094000
2465.8217413861507,2621.2532120731225,253,2094000
2466.7592699972533,2621.4729453413497,253,2094000
2467.4624164555803,2621.4729453413497,253,2109000
2468.1655629139073,2621.5828119754633,253,2109000
2469.3374736777855,2621.5828119754633,254,2109000
2470.0406201361125,2621.5828119754633,254,2125000
2470.7437665944394,2621.5828119754633,256,2125000
2471.4469130527664,2621.5828119754633,256,2125000
2472.384441663869,2621.692678609577,258,2141000
2473.087588122196,2621.692678609577,258,2141000
2474.259498886074,2621.692678609577,261,2156000
2474.962645344401,2621.692678609577,261,2156000
2475.6657918027286,2621.692678609577,263,2156000
2476.3689382610555,2621.8025452436905,265,2172000
2477.306466872158,2621.912411877804,265,2172000
2478.009613330485,2621.912411877804,266,2172000
2478.712759788812,2622.1321451460312,269,2187000
2479.415906247139,2622.1321451460312,271,2187000
2480.119052705466,2622.242011780145,272,2187000
2481.0565813165686,2622.3518784142584,274,2203000
2482.228492080447,2622.461745048372,276,2203000
2482.9316385387738,2622.461745048372,276,2203000
2483.400402844325,2622.7913449507128,278,2219000
2484.3379314554277,2622.9012115848263,280,2219000
2485.0410779137546,2623.01107821894,280,2234000
2485.9786065248572,2623.1209448530535,282,2234000
2486.681752983184,2623.230811487167,282,2234000
2487.384899441511,2623.4505447553943,283,2250000
2488.5568102053894,2623.4505447553943,285,2250000
2489.2599566637164,2623.560411389508,285,2250000
2489.9631031220433,2623.6702780236214,285,2266000
2490.900631733146,2623.8900112918486,288,2266000
2491.603778191473,2624.109744560076,288,2266000
2492.775688955351,2624.2196111941894,289,2281000
2493.478835413678,2624.329477828303,290,2281000
2494.650746177557,2624.4393444624166,292,2297000
2495.3538926358838,2624.54921109653,292,2297000
2496.0570390942107,2624.54921109653,292,2297000
2496.9945677053133,2624.6590777306437,293,2312000
2497.932096316416,2624.7689443647573,293,2312000
2498.8696249275185,2624.7689443647573,294,2312000
2499.807153538621,2624.7689443647573,296,2328000
2500.7446821497238,2624.7689443647573,296,2328000
2501.6822107608264,2624.7689443647573,296,2328000
2502.619739371929,2624.7689443647573,298,2344000
2503.5572679830316,2624.7689443647573,299,2344000
2504.494796594134,2624.7689443647573,299,2344000
2505.6667073580124,2624.7689443647573,301,2359000
2506.3698538163394,2624.878810998871,301,2359000
2507.541764580218,2624.878810998871,302,2359000
2508.244911038545,2624.9886776329845,303,2375000
2508.948057496872,2625.098544267098,303,2375000
2510.1199682607503,2625.098544267098,305,2375000
2510.8231147190772,2625.2084109012117,306,2391000
2511.526261177404,2625.428144169439,306,2391000
2512.463789788507,2625.5380108035524,306,2406000
2513.4013183996094,2625.647877437666,307,2406000
2514.338847010712,2625.7577440717796,308,2406000
2515.041993469039,2625.867610705893,308,2422000
2515.745139927366,2625.9774773400068,309,2422000
2516.917050691244,2626.0873439741204,309,2422000
2517.3858149967955,2626.0873439741204,310,2437000
2518.323343607898,2626.197210608234,310,2437000
2519.2608722190007,2626.3070772423475,310,2437000
2519.9640186773277,2626.3070772423475,311,2453000
2520.6671651356546,2626.416943876461,312,2453000
2521.3703115939816,2626.746543778802,312,2453000
2522.307840205084,2626.746543778802,315,2469000
2523.010986663411,2626.8564104129155,315,2469000
2523.714133121738,2626.966277047029,315,2484000
2524.417279580065,2627.0761436811426,316,2484000
2525.1204260383925,2627.186010315256,318,2484000
2526.057954649495,2627.186010315256,319,2500000
2526.761101107822,2627.4057435834834,320,2500000
2527.2298654133733,2627.4057435834834,322,2500000
2527.9330118717003,2627.4057435834834,322,2516000
2528.6361583300272,2627.515610217597,323,2516000
2529.1049226355785,2627.6254768517106,323,2531000
2529.8080690939055,2627.735343485824,324,2531000
2530.5112155522324,2627.8452101199377,325,2531000
2531.2143620105594,2628.064943388165,325,2547000
2531.6831263161107,2628.1748100222785,326,2547000
2532.3862727744377,2628.284676656392,326,2547000
2533.0894192327646,2628.3945432905057,327,2562000
2533.558183538316,2628.5044099246193,327,2562000
2534.261329996643,2628.614276558733,327,2562000
2534.96447645497,2628.7241431928464,328,2578000
2535.9020050660724,2628.7241431928464,328,2578000
2536.6051515243994,2628.7241431928464,328,2578000
2537.0739158299507,2628.7241431928464,329,2594000
2537.7770622882776,2628.83400982696,329,2594000
2538.4802087466046,2628.83400982696,330,2594000
2539.1833552049316,2628.83400982696,330,2609000
2539.886501663259,2628.9438764610736,331,2609000
2540.8240302743616,2628.9438764610736,331,2609000
2541.5271767326885,2628.9438764610736,331,2625000
2542.2303231910155,2628.9438764610736,332,2625000
2542.699087496567,2628.9438764610736,332,2625000
2543.6366161076694,2629.053743095187,332,2641000
2544.574144718772,2629.053743095187,333,2641000
2545.277291177099,2629.163609729301,333,2656000
2545.7460554826503,2629.383342997528,333,2656000
2546.683584093753,2629.383342997528,333,2656000
2547.6211127048555,2629.4932096316415,334,2672000
