# One slow shallow curve drawn by hand on a Wacom DTH246 pen display, 13 Sep 2026, through
# Scribble.WinUINative on the Wintab hi-res digitizer context.
#
# The first recording in this repository taken on real hardware with a time column, and so the
# only measurement of Wintab's pkTime that exists: 1683 points, 1683 distinct timestamps, gaps
# of 5ms or 6ms averaging 5555us for a 180 Hz device. No repeats, no backward steps.
#
# Pressure confirms the DTH246 resolves in steps of 4 across its declared 0..32767 range, so
# 8192 levels rather than 32767: 99.7% of the gaps between distinct pressures are multiples
# of 4, and the smallest step is exactly 4. Reproduced here on a different code path from the
# earlier measurement -- the native C ABI rather than the managed Avalonia sample.
#
# Coordinates are genuinely sub-pixel: none of the 1683 points lands on a whole pixel.
#
# Pen stroke recorded from a live session, in desktop pixels.
# Source: Wintab (high-res)
# MaxPressure: 32767
# Captured: 1683 points
# Timestamp: DeviceTicks
desktopX,desktopY,pressure,timeUs
2431.2859979200152,2581.7194570135748,2984,1200000
2432.0121017301694,2581.8401206636499,2996,1205000
2433.028647064385,2581.9607843137255,3000,1211000
2433.8999716365697,2582.2021116138762,3024,1216000
2434.7712962087548,2582.3227752639518,3040,1222000
2435.7878415429705,2582.5641025641025,3044,1227000
2436.6591661151556,2582.6847662141781,3060,1233000
2437.5304906873403,2582.9260935143288,3060,1238000
2438.4018152595254,2583.1674208144796,3076,1244000
2439.2731398317105,2583.4087481146303,3080,1250000
2440.1444644038952,2583.5294117647059,3096,1255000
2440.8705682140494,2583.7707390648566,3100,1261000
2441.7418927862341,2583.8914027149322,3120,1266000
2442.6132173584192,2584.1327300150829,3124,1272000
2443.4845419306043,2584.2533936651585,3140,1277000
2444.2106457407581,2584.4947209653092,3140,1283000
2445.0819703129432,2584.7360482654599,3144,1288000
2445.8080741230974,2584.9773755656111,3148,1294000
2446.6793986952821,2585.0980392156862,3152,1300000
2447.5507232674672,2585.3393665158369,3156,1305000
2448.2768270776214,2585.4600301659125,3168,1311000
2449.293372411837,2585.7013574660632,3172,1316000
2450.0194762219912,2585.9426847662144,3172,1322000
2450.8908007941759,2586.1840120663651,3176,1327000
2451.762125366361,2586.3046757164402,3180,1333000
2452.6334499385457,2586.5460030165914,3180,1338000
2453.5047745107308,2586.7873303167421,3184,1344000
2454.230878320885,2586.9079939668177,3184,1350000
2455.2474236551006,2587.1493212669684,3188,1355000
2456.1187482272858,2587.3906485671191,3204,1361000
2456.8448520374395,2587.5113122171947,3208,1366000
2457.5709558475937,2587.7526395173454,3212,1372000
2458.4422804197789,2587.873303167421,3236,1377000
2459.3136049919635,2588.1146304675717,3252,1383000
2460.0397088021177,2588.3559577677224,3276,1388000
2460.9110333743029,2588.476621417798,3292,1394000
2461.7823579464875,2588.7179487179487,3296,1400000
2462.6536825186727,2588.9592760180994,3312,1405000
2463.5250070908573,2589.2006033182502,3340,1411000
2464.3963316630425,2589.4419306184013,3376,1416000
2465.2676562352276,2589.683257918552,3392,1422000
2466.1389808074123,2589.9245852187028,3416,1427000
2467.1555261416279,2590.1659125188535,3432,1433000
2468.1720714758439,2590.4072398190046,3448,1438000
2469.0433960480286,2590.5279034690798,3464,1444000
2470.0599413822447,2590.6485671191554,3468,1450000
2470.9312659544294,2590.8898944193061,3488,1455000
2471.947811288645,2591.0105580693817,3504,1461000
2472.964356622861,2591.1312217194568,3524,1466000
2473.9809019570766,2591.2518853695324,3544,1472000
2474.9974472912922,2591.4932126696831,3564,1477000
2476.0139926255083,2591.6138763197587,3572,1483000
2477.0305379597239,2591.7345399698343,3592,1488000
2478.0470832939395,2591.975867269985,3608,1494000
2479.0636286281556,2592.2171945701357,3612,1500000
2480.0801739623712,2592.3378582202113,3636,1505000
2481.0967192965868,2592.579185520362,3652,1511000
2482.1132646308029,2592.6998491704376,3656,1516000
2483.1298099650185,2592.9411764705883,3680,1522000
2484.0011345372031,2593.0618401206639,3704,1527000
2485.0176798714192,2593.3031674208146,3708,1533000
2486.0342252056348,2593.4238310708897,3736,1538000
2487.1959913018813,2593.6651583710409,3756,1544000
2488.2125366360974,2593.9064856711916,3764,1550000
2489.229081970313,2594.1478129713423,3784,1555000
2490.3908480665596,2594.2684766214179,3804,1561000
2491.4073934007752,2594.5098039215686,3808,1566000
2492.4239387349912,2594.6304675716442,3840,1572000
2493.5857048312378,2594.8717948717949,3860,1577000
2494.6022501654534,2594.9924585218705,3864,1583000
2495.7640162616999,2595.2337858220212,3892,1588000
2496.7805615959155,2595.4751131221719,3908,1594000
2497.7971069301316,2595.7164404223226,3912,1600000
2498.9588730263781,2595.9577677224738,3940,1605000
2500.1206391226247,2596.0784313725489,3964,1611000
2501.2824052188712,2596.3197586726997,3988,1616000
2502.2989505530868,2596.5610859728508,4004,1622000
2503.4607166493333,2596.8024132730015,4024,1627000
2504.6224827455799,2597.0437405731523,4040,1633000
2505.7842488418264,2597.285067873303,4072,1638000
2506.9460149380734,2597.6470588235293,4092,1644000
2508.2530017963504,2597.7677224736049,4116,1650000
