utc,pid,event,handle,result,elapsed_ms,contexts,contexts_bytes,system,system_bytes,detail
2026-09-14T17:27:39.704Z,19244,before,0000000000000000,3,0.000,2,4,2,4,clean
2026-09-14T17:27:39.751Z,19244,open,0000000000000202,1,45.104,4,4,4,4,index=0;device=4294967295;options=0x8015;hwnd=00000000002415A0
2026-09-14T17:27:39.798Z,19244,open,0000000000000203,1,45.083,6,4,4,4,index=1;device=4294967295;options=0x8014;hwnd=00000000002415A0
2026-09-14T17:27:39.844Z,19244,open,0000000000000204,1,43.847,8,4,6,4,index=2;device=4294967295;options=0x8015;hwnd=00000000002415A0
2026-09-14T17:27:39.844Z,19244,close,0000000000000204,1,0.186,6,4,4,4,
2026-09-14T17:27:39.845Z,19244,close,0000000000000203,1,0.262,4,4,4,4,
2026-09-14T17:27:39.845Z,19244,close,0000000000000202,1,0.280,2,4,2,4,
2026-09-14T17:27:39.847Z,19244,after,0000000000000000,3,0.000,2,4,2,4,clean
