utc,pid,event,handle,result,elapsed_ms,contexts,contexts_bytes,system,system_bytes,detail
2026-09-14T17:29:10.733Z,3432,before,0000000000000000,3,0.000,4,4,4,4,clean
2026-09-14T17:29:10.759Z,3432,open,0000000000001002,1,22.851,5,4,5,4,index=0;device=1;options=0x8015;hwnd=00000000013F1490
2026-09-14T17:29:10.784Z,3432,open,0000000000001003,1,23.140,6,4,6,4,index=1;device=1;options=0x8015;hwnd=00000000013F1490
2026-09-14T17:29:10.809Z,3432,open,0000000000001004,1,21.981,7,4,7,4,index=2;device=1;options=0x8015;hwnd=00000000013F1490
2026-09-14T17:29:10.809Z,3432,close,0000000000001004,1,0.461,6,4,6,4,
2026-09-14T17:29:10.810Z,3432,close,0000000000001003,1,0.408,5,4,5,4,
2026-09-14T17:29:10.811Z,3432,close,0000000000001002,1,0.424,4,4,4,4,
2026-09-14T17:29:10.811Z,3432,after,0000000000000000,3,0.000,4,4,4,4,clean
