utc,pid,event,handle,result,elapsed_ms,contexts,contexts_bytes,system,system_bytes,detail
2026-09-14T17:29:10.853Z,20264,before,0000000000000000,1,0.000,4,4,4,4,cleanup
2026-09-14T17:29:10.903Z,20264,open,0000000000000204,1,47.300,6,4,6,4,index=0;device=4294967295;options=0x8015;hwnd=0000000001401490
2026-09-14T17:29:10.903Z,20264,close,0000000000000204,1,0.230,4,4,4,4,
2026-09-14T17:29:10.904Z,20264,cleanup_export,0000000000000000,1,0.000,4,4,4,4,
2026-09-14T17:29:10.904Z,20264,wacom_cleanup,0000000000000000,1,0.000,0,4,0,4,all_own_contexts_closed
2026-09-14T17:29:10.906Z,20264,after,0000000000000000,1,0.000,0,4,0,4,cleanup
