utc,pid,event,handle,result,elapsed_ms,contexts,contexts_bytes,system,system_bytes,detail
2026-09-14T19:00:06.450Z,46108,reclaim_before,0000000000000000,3,0.000,2,4,2,4,"kill"
2026-09-14T19:00:06.503Z,46108,sentinel_open,0000000000000202,1,0.000,4,4,4,4,"must_survive"
2026-09-14T19:00:06.683Z,46108,child_wait,0000000000000214,0,0.000,10,4,10,4,"requires_WAIT_OBJECT_0"
2026-09-14T19:00:06.683Z,46108,child_exited,0000000000000000,9644,0.000,10,4,10,4,"exit=0"
2026-09-14T19:00:06.683Z,46108,enumerated_context,0000000000000A05,0,0.000,10,4,10,4,"owner=00000000000F135A;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=i121-9644-00000249F02C1759-2"
2026-09-14T19:00:06.685Z,46108,enumerated_context,0000000000000A04,0,0.000,10,4,10,4,"owner=00000000000F135A;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=i121-9644-00000249F02C1759-1"
2026-09-14T19:00:06.687Z,46108,enumerated_context,0000000000000A03,0,0.000,10,4,10,4,"owner=00000000000F135A;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=i121-9644-00000249F02C1759-0"
2026-09-14T19:00:06.687Z,46108,enumerated_context,0000000000000A02,46108,0.000,10,4,10,4,"owner=0000000000171610;isWindow=1;ownerPid=46108;get=1;device=0;options=0x8011;name=issue121-live-sentinel"
2026-09-14T19:00:06.688Z,46108,enumerated_context,0000000000000801,0,0.000,10,4,10,4,"owner=0000000000000000;isWindow=0;ownerPid=0;get=1;device=0;options=0x8011;name="
2026-09-14T19:00:06.690Z,46108,enumerated_context,0000000000001205,0,0.000,10,4,10,4,"owner=00000000000F135A;isWindow=0;ownerPid=0;get=1;device=1;options=0x8015;name=i121-9644-00000249F02C1759-2"
2026-09-14T19:00:06.691Z,46108,enumerated_context,0000000000001204,0,0.000,10,4,10,4,"owner=00000000000F135A;isWindow=0;ownerPid=0;get=1;device=1;options=0x8015;name=i121-9644-00000249F02C1759-1"
2026-09-14T19:00:06.692Z,46108,enumerated_context,0000000000001203,0,0.000,10,4,10,4,"owner=00000000000F135A;isWindow=0;ownerPid=0;get=1;device=1;options=0x8015;name=i121-9644-00000249F02C1759-0"
2026-09-14T19:00:06.694Z,46108,enumerated_context,0000000000001202,46108,0.000,10,4,10,4,"owner=0000000000171610;isWindow=1;ownerPid=46108;get=1;device=1;options=0x8011;name=issue121-live-sentinel"
2026-09-14T19:00:06.695Z,46108,enumerated_context,0000000000001001,0,0.000,10,4,10,4,"owner=0000000000000000;isWindow=0;ownerPid=0;get=1;device=1;options=0x8011;name="
2026-09-14T19:00:06.695Z,46108,reclaim_candidates,0000000000000000,6,0.000,10,4,10,4,"matches_confirmed_exited_child_name"
2026-09-14T19:00:06.697Z,46108,foreign_close,0000000000000A05,1,0.000,9,4,9,4,"known_child_only"
2026-09-14T19:00:06.699Z,46108,foreign_close,0000000000000A04,1,0.000,8,4,8,4,"known_child_only"
2026-09-14T19:00:06.699Z,46108,foreign_close,0000000000000A03,1,0.000,7,4,7,4,"known_child_only"
2026-09-14T19:00:06.701Z,46108,foreign_close,0000000000001205,1,0.000,6,4,6,4,"known_child_only"
2026-09-14T19:00:06.701Z,46108,foreign_close,0000000000001204,1,0.000,5,4,5,4,"known_child_only"
2026-09-14T19:00:06.702Z,46108,foreign_close,0000000000001203,1,0.000,4,4,4,4,"known_child_only"
2026-09-14T19:00:06.702Z,46108,sentinel_still_valid,0000000000000202,1,0.000,4,4,4,4,"WTGetA"
2026-09-14T19:00:06.704Z,46108,enumerated_context,0000000000000A02,46108,0.000,4,4,4,4,"owner=0000000000171610;isWindow=1;ownerPid=46108;get=1;device=0;options=0x8011;name=issue121-live-sentinel"
2026-09-14T19:00:06.704Z,46108,enumerated_context,0000000000000801,0,0.000,4,4,4,4,"owner=0000000000000000;isWindow=0;ownerPid=0;get=1;device=0;options=0x8011;name="
2026-09-14T19:00:06.706Z,46108,enumerated_context,0000000000001202,46108,0.000,4,4,4,4,"owner=0000000000171610;isWindow=1;ownerPid=46108;get=1;device=1;options=0x8011;name=issue121-live-sentinel"
2026-09-14T19:00:06.707Z,46108,enumerated_context,0000000000001001,0,0.000,4,4,4,4,"owner=0000000000000000;isWindow=0;ownerPid=0;get=1;device=1;options=0x8011;name="
2026-09-14T19:00:06.707Z,46108,sentinel_close,0000000000000202,1,0.000,2,4,2,4,""
2026-09-14T19:00:06.707Z,46108,manager_close,0000000000000004,1,0.000,2,4,2,4,"reclaim"
2026-09-14T19:00:06.709Z,46108,reclaim_after,0000000000000000,1,0.000,2,4,2,4,""
