utc,pid,event,handle,result,elapsed_ms,contexts,contexts_bytes,system,system_bytes,detail
2026-09-14T18:51:34.059Z,57076,reclaim_before,00000000,3,0.000,2,4,2,4,"kill"
2026-09-14T18:51:34.109Z,57076,sentinel_open,00000202,1,0.000,4,4,4,4,"must_survive"
2026-09-14T18:51:34.372Z,57076,child_wait,0000026C,0,0.000,10,4,10,4,"requires_WAIT_OBJECT_0"
2026-09-14T18:51:34.372Z,57076,child_exited,00000000,46960,0.000,10,4,10,4,"exit=0"
2026-09-14T18:51:34.374Z,57076,enumerated_context,00000A05,0,0.000,10,4,10,4,"owner=00230FD4;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=i121-46960-00000248BEC167D0-2"
2026-09-14T18:51:34.376Z,57076,enumerated_context,00000A04,0,0.000,10,4,10,4,"owner=00230FD4;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=i121-46960-00000248BEC167D0-1"
2026-09-14T18:51:34.377Z,57076,enumerated_context,00000A03,0,0.000,10,4,10,4,"owner=00230FD4;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=i121-46960-00000248BEC167D0-0"
2026-09-14T18:51:34.380Z,57076,enumerated_context,00000A02,57076,0.000,10,4,10,4,"owner=004D1650;isWindow=1;ownerPid=57076;get=1;device=0;options=0x8011;name=issue121-live-sentinel"
2026-09-14T18:51:34.381Z,57076,enumerated_context,00000801,0,0.000,10,4,10,4,"owner=00000000;isWindow=0;ownerPid=0;get=1;device=0;options=0x8011;name="
2026-09-14T18:51:34.383Z,57076,enumerated_context,00001205,0,0.000,10,4,10,4,"owner=00230FD4;isWindow=0;ownerPid=0;get=1;device=1;options=0x8015;name=i121-46960-00000248BEC167D0-2"
2026-09-14T18:51:34.384Z,57076,enumerated_context,00001204,0,0.000,10,4,10,4,"owner=00230FD4;isWindow=0;ownerPid=0;get=1;device=1;options=0x8015;name=i121-46960-00000248BEC167D0-1"
2026-09-14T18:51:34.386Z,57076,enumerated_context,00001203,0,0.000,10,4,10,4,"owner=00230FD4;isWindow=0;ownerPid=0;get=1;device=1;options=0x8015;name=i121-46960-00000248BEC167D0-0"
2026-09-14T18:51:34.389Z,57076,enumerated_context,00001202,57076,0.000,10,4,10,4,"owner=004D1650;isWindow=1;ownerPid=57076;get=1;device=1;options=0x8011;name=issue121-live-sentinel"
2026-09-14T18:51:34.389Z,57076,enumerated_context,00001001,0,0.000,10,4,10,4,"owner=00000000;isWindow=0;ownerPid=0;get=1;device=1;options=0x8011;name="
2026-09-14T18:51:34.391Z,57076,reclaim_candidates,00000000,6,0.000,10,4,10,4,"matches_confirmed_exited_child_name"
2026-09-14T18:51:34.392Z,57076,foreign_close,00000A05,1,0.000,9,4,9,4,"known_child_only"
2026-09-14T18:51:34.394Z,57076,foreign_close,00000A04,1,0.000,8,4,8,4,"known_child_only"
2026-09-14T18:51:34.397Z,57076,foreign_close,00000A03,1,0.000,7,4,7,4,"known_child_only"
2026-09-14T18:51:34.400Z,57076,foreign_close,00001205,1,0.000,6,4,6,4,"known_child_only"
2026-09-14T18:51:34.401Z,57076,foreign_close,00001204,1,0.000,5,4,5,4,"known_child_only"
2026-09-14T18:51:34.403Z,57076,foreign_close,00001203,1,0.000,4,4,4,4,"known_child_only"
2026-09-14T18:51:34.403Z,57076,sentinel_still_valid,00000202,1,0.000,4,4,4,4,"WTGetA"
2026-09-14T18:51:34.405Z,57076,enumerated_context,00000A02,57076,0.000,4,4,4,4,"owner=004D1650;isWindow=1;ownerPid=57076;get=1;device=0;options=0x8011;name=issue121-live-sentinel"
2026-09-14T18:51:34.406Z,57076,enumerated_context,00000801,0,0.000,4,4,4,4,"owner=00000000;isWindow=0;ownerPid=0;get=1;device=0;options=0x8011;name="
2026-09-14T18:51:34.406Z,57076,enumerated_context,00001202,57076,0.000,4,4,4,4,"owner=004D1650;isWindow=1;ownerPid=57076;get=1;device=1;options=0x8011;name=issue121-live-sentinel"
2026-09-14T18:51:34.408Z,57076,enumerated_context,00001001,0,0.000,4,4,4,4,"owner=00000000;isWindow=0;ownerPid=0;get=1;device=1;options=0x8011;name="
2026-09-14T18:51:34.408Z,57076,sentinel_close,00000202,1,0.000,2,4,2,4,""
2026-09-14T18:51:34.409Z,57076,manager_close,00000001,1,0.000,2,4,2,4,"reclaim"
2026-09-14T18:51:34.411Z,57076,reclaim_after,00000000,1,0.000,2,4,2,4,""
