utc,pid,event,handle,result,elapsed_ms,contexts,contexts_bytes,system,system_bytes,detail
2026-09-14T17:27:40.015Z,44876,before,0000000000000000,1,0.000,2,4,2,4,kill
2026-09-14T17:27:40.062Z,44876,open,0000000000000202,1,43.958,4,4,4,4,index=0;device=4294967295;options=0x8015;hwnd=00000000002715A0
2026-09-14T17:27:40.062Z,44876,terminate_self,0000000000000000,1,0.000,4,4,4,4,no_WTClose
