utc,pid,event,handle,result,elapsed_ms,contexts,contexts_bytes,system,system_bytes,detail
2026-09-14T18:48:25.282Z,58492,manager_exports,0000000000000000,1,0.000,512,4,512,4,"open;close;enum;owner;default"
2026-09-14T18:48:25.296Z,58492,manager_open,0000000000000004,1,0.082,512,4,512,4,"hidden;lastError=0"
2026-09-14T18:48:26.314Z,58492,enumerated_context,0000000000000ABA,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-50"
2026-09-14T18:48:26.328Z,58492,enumerated_context,0000000000000AB9,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-49"
2026-09-14T18:48:26.341Z,58492,enumerated_context,0000000000000AB8,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-48"
2026-09-14T18:48:26.353Z,58492,enumerated_context,0000000000000AB7,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-47"
2026-09-14T18:48:26.365Z,58492,enumerated_context,0000000000000AB6,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-46"
2026-09-14T18:48:26.381Z,58492,enumerated_context,0000000000000AB5,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-45"
2026-09-14T18:48:26.396Z,58492,enumerated_context,0000000000000AB4,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-44"
2026-09-14T18:48:26.411Z,58492,enumerated_context,0000000000000AB3,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-43"
2026-09-14T18:48:26.425Z,58492,enumerated_context,0000000000000AB2,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-42"
2026-09-14T18:48:26.438Z,58492,enumerated_context,0000000000000AB1,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-41"
